id,name,bizTag,chargingMethod,detail,fullDose,fullPath,url,orderMark,supportAppTypes,tags,updateTime,isCharge,meta.Name,meta.Version,meta.Project,meta.Resource,meta.Type,docPath
7411366924142460930,创建 / 更新外部算薪数据,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/datasource_record/save,POST:/open-apis/payroll/v1/datasource_records/save,0,"[""isv"", ""custom""]",[],1747821596,true,save,v1,payroll,datasource_record,1,https://open.feishu.cn/document/payroll-v1/datasource_record/save
7411366924142477314,批量查询外部算薪数据记录,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/datasource_record/query,POST:/open-apis/payroll/v1/datasource_records/query,0,"[""isv"", ""custom""]",[],1747821608,true,query,v1,payroll,datasource_record,1,https://open.feishu.cn/document/payroll-v1/datasource_record/query
7441890276475142147,封存发薪活动,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_activity/archive,POST:/open-apis/payroll/v1/payment_activitys/archive,0,"[""isv"", ""custom""]",[],1741609560,true,archive,v1,payroll,payment_activity,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_activity/archive
7411460155089518595,查询发薪活动列表,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_activity/list,GET:/open-apis/payroll/v1/payment_activitys,0,"[""isv"", ""custom""]",[],1741609549,true,list,v1,payroll,payment_activity,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_activity/list
7411460155089502211,查询发薪活动明细列表,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_activity_detail/list,GET:/open-apis/payroll/v1/payment_activity_details,0,"[""isv"", ""custom""]",[],1741609527,true,list,v1,payroll,payment_activity_detail,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_activity_detail/list
7431973248228638722,批量查询发薪明细,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_detail/query,POST:/open-apis/payroll/v1/payment_detail/query,0,"[""isv"", ""custom""]",[],1741609538,true,query,v1,payroll,payment_detail,1,https://open.feishu.cn/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/payment_detail/query
7387360801748418561,查询成本分摊报表明细,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/cost_allocation_detail/list,GET:/open-apis/payroll/v1/cost_allocation_details,0,"[""isv"", ""custom""]",[],1752548980,true,list,v1,payroll,cost_allocation_detail,1,https://open.feishu.cn/document/payroll-v1/cost_allocation_detail/list
7319164056023253020,查询成本分摊报表汇总数据,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/cost_allocation_report/list,GET:/open-apis/payroll/v1/cost_allocation_reports,0,"[""isv"", ""custom""]",[],1741154952,true,list,v1,payroll,cost_allocation_report,1,https://open.feishu.cn/document/payroll-v1/cost_allocation_report/list
7319164056023269404,批量查询成本分摊方案,payroll,basic,,true,/document/uAjLw4CM/ukTMukTMukTM/payroll-v1/cost_allocation_plan/list,GET:/open-apis/payroll/v1/cost_allocation_plans,0,"[""isv"", ""custom""]",[],1747796936,true,list,v1,payroll,cost_allocation_plan,1,https://open.feishu.cn/document/payroll-v1/cost_allocation_plan/list
7451965544983871516,获取申请表模板列表,hire,none,,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/portal_apply_schema/list,GET:/open-apis/hire/v1/portal_apply_schemas,0,"[""isv"", ""custom""]",[],1755250026,false,list,v1,hire,portal_apply_schema,1,https://open.feishu.cn/document/hire-v1/portal_apply_schema/list
7385067676815949828,查询地点列表,hire,none,,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/location/query,POST:/open-apis/hire/locations/query,0,"[""isv"", ""custom""]",[],1720776337,false,query,v1,hire,location,1,https://open.feishu.cn/document/hire-v1/recruitment-related-configuration/location/query
6990661791098683395,获取地址列表,hire,none,获取地址列表。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/location/list,GET:/open-apis/hire/v1/locations,0,"[""isv"", ""custom""]",[],1724999548,false,list,v1,hire,location,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/location/list
7351241605105090564,获取角色详情,hire,none,,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/role/get,GET:/open-apis/hire/v1/roles/:role_id,0,"[""isv"", ""custom""]",[],1730873717,false,get,v1,hire,role,1,https://open.feishu.cn/document/hire-v1/recruitment-related-configuration/auth/get
7044465181343449090,获取角色列表,hire,none,获取角色列表。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/role/list,GET:/open-apis/hire/v1/roles,0,"[""isv"", ""custom""]",[],1720602031,false,list,v1,hire,role,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/auth/list
7044464966434390044,获取用户角色列表,hire,none,获取用户角色列表。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/user_role/list,GET:/open-apis/hire/v1/user_roles,0,"[""isv"", ""custom""]",[],1724985067,false,list,v1,hire,user_role,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/auth/list-2
7012986483075481601,新建职位,hire,none,新建职位，字段的是否必填，以系统中的「职位字段管理」中的设置为准。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job/combined_create,POST:/open-apis/hire/v1/jobs/combined_create,0,"[""custom""]",[],1762340055,false,combined_create,v1,hire,job,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/job/combined_create
7012986483075497985,更新职位,hire,none,更新职位信息，该接口为全量更新，若字段没有返回值，则原有值将会被清空。字段的是否必填，将以系统中的「职位字段管理」中的设置为准。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job/combined_update,POST:/open-apis/hire/v1/jobs/:job_id/combined_update,0,"[""custom""]",[],1725955133,false,combined_update,v1,hire,job,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/job/combined_update
7012986483075563521,更新职位设置,hire,none,更新职位设置，包括面试评价表、Offer 申请表等。接口将按照所选择的「更新选项」进行设置参数校验和更新。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job/update_config,POST:/open-apis/hire/v1/jobs/:job_id/update_config,0,"[""custom""]",[],1735045934,false,update_config,v1,hire,job,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/job/update_config
7098334044387475484,更新职位相关人员,hire,none,更新职位相关人员。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job-manager/batch_update,POST:/open-apis/hire/v1/jobs/:job_id/managers/batch_update,0,"[""custom""]",[],1724918745,false,batch_update,v1,hire,job.manager,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/job/batch_update
7397677441935884289,获取职位详情,hire,none,,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job/get_detail,GET:/open-apis/hire/v1/jobs/:job_id/get_detail,0,"[""isv"", ""custom""]",[],1733309371,false,get_detail,v1,hire,job,1,https://open.feishu.cn/document/hire-v1/recruitment-related-configuration/job/get_detail
6963910685080289282,获取职位信息,hire,none,根据职位 ID 获取职位信息。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job/get,GET:/open-apis/hire/v1/jobs/:job_id,0,"[""isv"", ""custom""]",[],1733897558,false,get,v1,hire,job,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/job/get
7254447878126878748,获取职位上的招聘人员信息,hire,none,,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job/recruiter,GET:/open-apis/hire/v1/jobs/:job_id/recruiter,0,"[""isv"", ""custom""]",[],1725597272,false,recruiter,v1,hire,job,1,https://open.feishu.cn/document/hire-v1/recruitment-related-configuration/job/recruiter
7172190705011212292,获取职位设置,hire,none,获取职位设置。,true,/document/ukTMukTMukTM/uMzM1YjLzMTN24yMzUjN/hire-v1/job/config,GET:/open-apis/hire/v1/jobs/:job_id/config,0,"[""isv"", ""custom""]",[],1740109824,false,config,v1,hire,job,1,https://open.feishu.cn/document/server-docs/hire-v1/recruitment-related-configuration/job/config
